j_Aperm2,SEC_gasliqsep_kWhperkg,SEC_lyecooler_kWhperkg,SEC_comp_kWhperkg,SEC_pumps_kWhperkg,SEC_H2_purif_kWhperkg,SEC_lyeheaters_kWhperkg
11545.379278525961,0.5112768657250396,3.0613104187788074,1.9745514589140747,0.00817811128948998,1.6252744087404798,0.0
11559.867929417655,0.5113830111201523,3.065092427598261,1.9745514589140747,0.008168625436912958,1.6252742600239456,0.0
11574.356580309346,0.5114892889363266,3.068872229313201,1.9745514589140747,0.00815916349848626,1.6252792429922716,0.0
11588.84523120104,0.511595699208773,3.072649828307819,1.9745514589140751,0.00814972539438406,1.6252880643301415,0.0
11603.333882092733,0.5117022419727015,3.0764252289663006,1.974551458914075,0.008140311044780529,1.6252995063213032,0.0
11617.822532984424,0.5118089172633221,3.0801984356728345,1.9745514589140751,0.008130920369849838,1.6253124389993203,0.0
11632.311183876118,0.5119157251158448,3.083969452811609,1.9745514589140745,0.008121553289766152,1.6253258325032962,0.0
11646.799834767811,0.5120226655654797,3.0877382847668122,1.9745514589140747,0.008112209724703645,1.6253387696385508,0.0
11661.288485659503,0.512129738647437,3.0915049359226328,1.9745514589140742,0.00810288959483649,1.6253504586422647,0.0
11675.777136551196,0.5122369443969269,3.095269410663259,1.9745514589140745,0.00809359282033885,1.625360246154078,0.0
11690.26578744289,0.5123442828491592,3.0990317133728795,1.9745514589140745,0.008084319321384899,1.6253676303916462,0.0
11704.754438334581,0.5124517540393441,3.1027918484356802,1.9745514589140742,0.00807506901814881,1.6253722745311694,0.0
11719.243089226275,0.5125593580026918,3.1065498202358532,1.9745514589140747,0.008065841830804743,1.6253740202928697,0.0
11733.731740117968,0.5126670947744121,3.1103056331575827,1.9745514589140742,0.008056637679526878,1.6253729017314267,0.0
11748.22039100966,0.5127749643897156,3.114059291585059,1.9745514589140745,0.00804745648448938,1.6253691592313906,0.0
11762.709041901353,0.5128829668838117,3.1178107999024713,1.9745514589140745,0.008038298165866424,1.625363253707535,0.0
11777.197692793046,0.5129911022919111,3.121560162494005,1.9745514589140742,0.008029162643832171,1.6253558810101842,0.0
11791.686343684738,0.5130993706492236,3.1253073837438508,1.974551458914074,0.008020049838560799,1.6253479865354914,0.0
11806.174994576431,0.5132077719909592,3.129052468036196,1.9745514589140745,0.008010959670226473,1.6253402547965137,0.0
11820.663645468123,0.5133163063523282,3.132795419755228,1.9745514589140742,0.008001892059003368,1.6253326947486593,0.0
11835.152296359816,0.5134249737685405,3.136536243285136,1.9745514589140738,0.007992846925065647,1.6253253064584106,0.0
11849.64094725151,0.5135337742748061,3.140274943010108,1.9745514589140736,0.007983824188587486,1.625318089992245,0.0
11864.129598143201,0.5136427079063353,3.144011523314332,1.9745514589140736,0.007974823769743055,1.6253110454166437,0.0
11878.618249034895,0.5137517746983384,3.1477459885819976,1.9745514589140738,0.00796584558870652,1.6253041727980861,0.0
11893.106899926588,0.5138609746860251,3.151478343197292,1.9745514589140738,0.007956889565652053,1.6252974722030513,0.0
11907.59555081828,0.5139703079046056,3.155208591544403,1.9745514589140742,0.007947955620753826,1.62529094369802,0.0
11922.084201709973,0.5140797743892899,3.158936738007518,1.9745514589140736,0.007939043674186005,1.6252845873494715,0.0
11936.572852601666,0.5141893741752881,3.1626627869708277,1.9745514589140738,0.007930153646122762,1.625278403223885,0.0
11951.061503493358,0.5142991072978106,3.166386742818518,1.9745514589140738,0.007921285456738269,1.6252723913877418,0.0
11965.550154385051,0.514408973792067,3.170108609934779,1.9745514589140734,0.00791243902620669,1.6252665519075196,0.0
11980.038805276745,0.5145189736932676,3.1738283927037974,1.9745514589140736,0.0079036142747022,1.6252608848497,0.0
11994.527456168436,0.5146291070366227,3.177546095509762,1.9745514589140736,0.00789481112239897,1.6252553902807623,0.0
12009.01610706013,0.5147393738573421,3.181261722736861,1.9745514589140734,0.007886029489471164,1.6252500682671855,0.0
12023.504757951823,0.514849774190636,3.1849752787692838,1.9745514589140736,0.00787726929609296,1.6252449188754508,0.0
12037.993408843515,0.5149603080717144,3.1886867679912156,1.9745514589140734,0.007868530462438522,1.625239942172037,0.0
12052.482059735208,0.5150709755357874,3.1923961947868476,1.9745514589140731,0.00785981290868202,1.6252351382234227,0.0
12066.9707106269,0.5151817766180653,3.196103563540367,1.9745514589140734,0.00785111655499763,1.6252305070960897,0.0
12081.459361518593,0.5152927113537579,3.1998088786359618,1.9745514589140731,0.007842441321559514,1.6252260488565178,0.0
12095.948012410287,0.5154037797780755,3.2035121444578207,1.9745514589140736,0.007833787128541846,1.6252217311330777,0.0
12110.436663301978,0.5155149819262279,3.207213365390131,1.9745514589140731,0.007825153896118797,1.6252171353918914,0.0
12124.925314193672,0.5156263178334255,3.2109125458170817,1.9745514589140731,0.007816541544464534,1.625211826963553,0.0
12139.413965085365,0.5157377875348782,3.214609690122861,1.9745514589140731,0.007807949993753227,1.6252054921291401,0.0
12153.902615977056,0.515849391065796,3.2183048026916556,1.9745514589140727,0.00779937916415905,1.6251979308850022,0.0
12168.39126686875,0.5159611284613893,3.2219978879076567,1.9745514589140731,0.007790828975856171,1.6251890498125259,0.0
12182.879917760443,0.516072999756868,3.2256889501550514,1.9745514589140731,0.0077822993490187595,1.6251788550529234,0.0
12197.368568652135,0.5161850049874421,3.2293779938180256,1.9745514589140731,0.007773790203820984,1.625167445386993,0.0
12211.857219543828,0.5162971441883218,3.2330650232807705,1.974551458914073,0.007765301460437015,1.625155005419896,0.0
12226.345870435522,0.5164094173947172,3.236750042927473,1.974551458914073,0.007756833039041024,1.6251417988709234,0.0
12240.834521327213,0.5165218246418383,3.24043305714232,1.9745514589140727,0.007748384859807182,1.6251281619682618,0.0
12255.323172218907,0.5166343659648952,3.244114070309503,1.9745514589140727,0.007739956842909656,1.6251144969487616,0.0
12269.8118231106,0.5167470413990981,3.2477930868132083,1.9745514589140727,0.007731548908522618,1.6251012656626924,0.0
12284.300474002292,0.5168598509796569,3.2514701110376225,1.9745514589140727,0.007723160976820237,1.6250889832835145,0.0
12298.789124893985,0.5169727947417819,3.255145147366937,1.9745514589140727,0.007714792967976684,1.6250782121226246,0.0
12313.277775785677,0.5170858727206828,3.2588182001853374,1.9745514589140725,0.007706444802166127,1.6250695555491217,0.0
12327.76642667737,0.5171990849515702,3.262489273877014,1.9745514589140725,0.007698116399562737,1.6250636520145592,0.0
12342.255077569063,0.5173124314696538,3.2661583728261547,1.974551458914073,0.007689807680340686,1.6250611691826968,0.0
12356.743728460755,0.5174259123101439,3.2698255014169457,1.974551458914073,0.007681518564674141,1.6250627981642496,0.0
